id,destinationKeyValue,amount,timestamp,key_type,institution,branch,account_number,account_type,owner_type,owner_name,cpf,full_name,birth_date,registration_date,status,common_transfers_client,all_transfers
8e99f0d1-3bc4-4879-baa0-cdb00d53f54d,joao-gabriel08@example.com,77394.59,2025-01-16T04:27:56,EMAIL,CAIXA ECONÔMICA FEDERAL,8901,29600082,CONTA_CORRENTE,PESSOA_FISICA,Mirella Rodrigues,51899057803,Mirella Rodrigues,1968-06-09,1988-08-02 10:46:25,ATIVO,1,1080
faf5d7ac-457e-4423-bb83-6fb71036f78a,joao-gabriel08@example.com,85853.53,2024-07-05T07:58:12,EMAIL,CAIXA ECONÔMICA FEDERAL,8901,29600082,CONTA_CORRENTE,PESSOA_FISICA,Mirella Rodrigues,51899057803,Mirella Rodrigues,1968-06-09,1988-08-02 10:46:25,ATIVO,9,1083
e93b08fd-2895-466d-9229-189d316d9a1b,joao-gabriel08@example.com,96909.09,2020-08-17T02:16:24,EMAIL,CAIXA ECONÔMICA FEDERAL,8901,29600082,CONTA_CORRENTE,PESSOA_FISICA,Mirella Rodrigues,51899057803,Mirella Rodrigues,1968-06-09,1988-08-02 10:46:25,ATIVO,0,3
650fc54f-f24e-48c1-81d5-f559ea8a7717,joao-gabriel08@example.com,49210.61,2025-05-20T09:54:27,EMAIL,CAIXA ECONÔMICA FEDERAL,8901,29600082,CONTA_CORRENTE,PESSOA_FISICA,Mirella Rodrigues,51899057803,Mirella Rodrigues,1968-06-09,1988-08-02 10:46:25,ATIVO,0,55
9d9c84a1-47fe-4acc-8c95-ba4638703e2b,joao-gabriel08@example.com,77481.53,2024-07-05T11:59:21,EMAIL,CAIXA ECONÔMICA FEDERAL,8901,29600082,CONTA_CORRENTE,PESSOA_FISICA,Mirella Rodrigues,51899057803,Mirella Rodrigues,1968-06-09,1988-08-02 10:46:25,ATIVO,8,1074
925754dc-20a5-435e-a0c4-2da8423a6742,joao-gabriel08@example.com,20506.24,2022-11-11T15:40:24,EMAIL,CAIXA ECONÔMICA FEDERAL,8901,29600082,CONTA_CORRENTE,PESSOA_FISICA,Mirella Rodrigues,51899057803,Mirella Rodrigues,1968-06-09,1988-08-02 10:46:25,ATIVO,5,431
f55ad62e-c3b1-40c3-bbd3-75375c9312e4,joao-gabriel08@example.com,26177.37,2023-07-04T13:35:42,EMAIL,CAIXA ECONÔMICA FEDERAL,8901,29600082,CONTA_CORRENTE,PESSOA_FISICA,Mirella Rodrigues,51899057803,Mirella Rodrigues,1968-06-09,1988-08-02 10:46:25,ATIVO,10,464
fb5a4f4b-4400-4ad2-9c4b-dfeb2a7b5238,joao-gabriel08@example.com,8529.79,2024-12-06T16:37:24,EMAIL,CAIXA ECONÔMICA FEDERAL,8901,29600082,CONTA_CORRENTE,PESSOA_FISICA,Mirella Rodrigues,51899057803,Mirella Rodrigues,1968-06-09,1988-08-02 10:46:25,ATIVO,3,441
985c7810-8fdb-4914-a828-cf67029c960b,joao-gabriel08@example.com,91988.11,2020-09-11T19:51:54,EMAIL,CAIXA ECONÔMICA FEDERAL,8901,29600082,CONTA_CORRENTE,PESSOA_FISICA,Mirella Rodrigues,51899057803,Mirella Rodrigues,1968-06-09,1988-08-02 10:46:25,ATIVO,6,871
5ec4d552-3bab-45dc-b12f-e8c3bdd650bf,joao-gabriel08@example.com,10715.43,2024-09-28T01:40:05,EMAIL,CAIXA ECONÔMICA FEDERAL,8901,29600082,CONTA_CORRENTE,PESSOA_FISICA,Mirella Rodrigues,51899057803,Mirella Rodrigues,1968-06-09,1988-08-02 10:46:25,ATIVO,3,20
1c17baa3-2c88-4184-9eea-e10b51bebf88,joao-gabriel08@example.com,14007.74,2024-11-08T06:26:41,EMAIL,CAIXA ECONÔMICA FEDERAL,8901,29600082,CONTA_CORRENTE,PESSOA_FISICA,Mirella Rodrigues,51899057803,Mirella Rodrigues,1968-06-09,1988-08-02 10:46:25,ATIVO,8,854
0a3d0680-8f9f-4cff-9253-255bd10bc911,joao-gabriel08@example.com,9135.4,2022-01-23T21:15:40,EMAIL,CAIXA ECONÔMICA FEDERAL,8901,29600082,CONTA_CORRENTE,PESSOA_FISICA,Mirella Rodrigues,51899057803,Mirella Rodrigues,1968-06-09,1988-08-02 10:46:25,ATIVO,0,438
cf3a45ae-a069-410f-a1b0-1210fc0e4300,joao-gabriel08@example.com,4283.32,2022-04-24T19:41:22,EMAIL,CAIXA ECONÔMICA FEDERAL,8901,29600082,CONTA_CORRENTE,PESSOA_FISICA,Mirella Rodrigues,51899057803,Mirella Rodrigues,1968-06-09,1988-08-02 10:46:25,ATIVO,6,991
a24e3147-8bba-40d7-af77-02346eb0afd6,joao-gabriel08@example.com,68726.38,2021-02-20T05:10:28,EMAIL,CAIXA ECONÔMICA FEDERAL,8901,29600082,CONTA_CORRENTE,PESSOA_FISICA,Mirella Rodrigues,51899057803,Mirella Rodrigues,1968-06-09,1988-08-02 10:46:25,ATIVO,0,1046
e34fae76-0c8c-46ea-bac8-25ff742632cf,joao-gabriel08@example.com,51904.74,2024-03-30T07:28:01,EMAIL,CAIXA ECONÔMICA FEDERAL,8901,29600082,CONTA_CORRENTE,PESSOA_FISICA,Mirella Rodrigues,51899057803,Mirella Rodrigues,1968-06-09,1988-08-02 10:46:25,ATIVO,0,971
c6307322-d790-4ce0-b340-527577818952,joao-gabriel08@example.com,68379.39,2022-06-20T07:55:51,EMAIL,CAIXA ECONÔMICA FEDERAL,8901,29600082,CONTA_CORRENTE,PESSOA_FISICA,Mirella Rodrigues,51899057803,Mirella Rodrigues,1968-06-09,1988-08-02 10:46:25,ATIVO,0,1007
5cdcaad4-310c-4ce0-84cb-ec0de1091767,joao-gabriel08@example.com,25909.98,2022-09-12T10:28:32,EMAIL,CAIXA ECONÔMICA FEDERAL,8901,29600082,CONTA_CORRENTE,PESSOA_FISICA,Mirella Rodrigues,51899057803,Mirella Rodrigues,1968-06-09,1988-08-02 10:46:25,ATIVO,0,878
598c65bb-8072-4986-b014-21e25ab6d76d,joao-gabriel08@example.com,60280.2,2024-05-31T16:09:35,EMAIL,CAIXA ECONÔMICA FEDERAL,8901,29600082,CONTA_CORRENTE,PESSOA_FISICA,Mirella Rodrigues,51899057803,Mirella Rodrigues,1968-06-09,1988-08-02 10:46:25,ATIVO,0,911
64d3e468-8d94-4ddc-96a0-4831ff906331,558104716798,87366.5,2023-07-04T07:14:17,PHONE,BANCO SANTANDER S.A.,6079,90721501,CONTA_POUPANCA,PESSOA_FISICA,Maria Helena da Conceição,59700020118,Maria Helena da Conceição,1953-05-01,2023-03-15 00:33:47,INATIVO,1,91
09340c71-9acb-49c4-aac9-4b76336519c9,558104716798,34942.77,2025-03-31T23:57:32,PHONE,BANCO SANTANDER S.A.,6079,90721501,CONTA_POUPANCA,PESSOA_FISICA,Maria Helena da Conceição,59700020118,Maria Helena da Conceição,1953-05-01,2023-03-15 00:33:47,INATIVO,0,821
28b0370c-a922-4fe1-9da8-855f59bcc63b,558104716798,36263.47,2023-06-04T18:40:40,PHONE,BANCO SANTANDER S.A.,6079,90721501,CONTA_POUPANCA,PESSOA_FISICA,Maria Helena da Conceição,59700020118,Maria Helena da Conceição,1953-05-01,2023-03-15 00:33:47,INATIVO,0,1106
2abb4225-3758-4038-a4f9-820ceee4ba1e,558104716798,96775.33,2021-06-19T02:42:39,PHONE,BANCO SANTANDER S.A.,6079,90721501,CONTA_POUPANCA,PESSOA_FISICA,Maria Helena da Conceição,59700020118,Maria Helena da Conceição,1953-05-01,2023-03-15 00:33:47,INATIVO,3,909
67e65149-49ba-4243-9f0c-06eb215c0625,558104716798,19492.77,2024-09-29T19:40:34,PHONE,BANCO SANTANDER S.A.,6079,90721501,CONTA_POUPANCA,PESSOA_FISICA,Maria Helena da Conceição,59700020118,Maria Helena da Conceição,1953-05-01,2023-03-15 00:33:47,INATIVO,8,75
e2197ff3-09c5-4333-9da9-168feba8eddb,558104716798,73414.57,2023-01-27T09:45:59,PHONE,BANCO SANTANDER S.A.,6079,90721501,CONTA_POUPANCA,PESSOA_FISICA,Maria Helena da Conceição,59700020118,Maria Helena da Conceição,1953-05-01,2023-03-15 00:33:47,INATIVO,6,858
71819fb6-0085-44c5-8712-3fca40bfadb8,558104716798,47638.21,2022-10-19T02:09:49,PHONE,BANCO SANTANDER S.A.,6079,90721501,CONTA_POUPANCA,PESSOA_FISICA,Maria Helena da Conceição,59700020118,Maria Helena da Conceição,1953-05-01,2023-03-15 00:33:47,INATIVO,0,514
6b7988a6-a390-410c-ba39-a01f960a1b60,558104716798,37043.42,2020-10-23T09:13:49,PHONE,BANCO SANTANDER S.A.,6079,90721501,CONTA_POUPANCA,PESSOA_FISICA,Maria Helena da Conceição,59700020118,Maria Helena da Conceição,1953-05-01,2023-03-15 00:33:47,INATIVO,9,30
7d94c0e1-4d9f-42c5-a6f8-9d3cee0631c8,558104716798,37987.11,2021-11-23T11:41:59,PHONE,BANCO SANTANDER S.A.,6079,90721501,CONTA_POUPANCA,PESSOA_FISICA,Maria Helena da Conceição,59700020118,Maria Helena da Conceição,1953-05-01,2023-03-15 00:33:47,INATIVO,10,465
6dba06b9-e9c4-4464-90d6-0e87f4540b6d,558104716798,65610.9,2024-09-19T20:30:38,PHONE,BANCO SANTANDER S.A.,6079,90721501,CONTA_POUPANCA,PESSOA_FISICA,Maria Helena da Conceição,59700020118,Maria Helena da Conceição,1953-05-01,2023-03-15 00:33:47,INATIVO,0,75
88e11b58-0ff7-4234-8c14-538e8c4c28fc,558104716798,902.19,2022-04-10T14:26:28,PHONE,BANCO SANTANDER S.A.,6079,90721501,CONTA_POUPANCA,PESSOA_FISICA,Maria Helena da Conceição,59700020118,Maria Helena da Conceição,1953-05-01,2023-03-15 00:33:47,INATIVO,2,46
bf2f4792-0163-4be8-8bb3-b0ee01dcebb2,558104716798,72529.73,2024-12-10T04:58:21,PHONE,BANCO SANTANDER S.A.,6079,90721501,CONTA_POUPANCA,PESSOA_FISICA,Maria Helena da Conceição,59700020118,Maria Helena da Conceição,1953-05-01,2023-03-15 00:33:47,INATIVO,8,568
5f1fc02c-37b7-42f8-ae58-60ba3fcaf8b0,558104716798,98866.49,2022-11-01T10:37:30,PHONE,BANCO SANTANDER S.A.,6079,90721501,CONTA_POUPANCA,PESSOA_FISICA,Maria Helena da Conceição,59700020118,Maria Helena da Conceição,1953-05-01,2023-03-15 00:33:47,INATIVO,6,596
65cda89a-1dbd-4daa-9b3b-09aed65ab74b,558104716798,51686.52,2020-10-01T16:32:02,PHONE,BANCO SANTANDER S.A.,6079,90721501,CONTA_POUPANCA,PESSOA_FISICA,Maria Helena da Conceição,59700020118,Maria Helena da Conceição,1953-05-01,2023-03-15 00:33:47,INATIVO,6,1013
545653a9-91c9-40cb-9f1e-a7a5428f05b0,558104716798,11050.28,2020-10-06T07:14:23,PHONE,BANCO SANTANDER S.A.,6079,90721501,CONTA_POUPANCA,PESSOA_FISICA,Maria Helena da Conceição,59700020118,Maria Helena da Conceição,1953-05-01,2023-03-15 00:33:47,INATIVO,6,834
4b7d85d8-228f-40a7-a87c-feef509c8bc2,558104716798,85301.86,2024-09-01T22:58:55,PHONE,BANCO SANTANDER S.A.,6079,90721501,CONTA_POUPANCA,PESSOA_FISICA,Maria Helena da Conceição,59700020118,Maria Helena da Conceição,1953-05-01,2023-03-15 00:33:47,INATIVO,0,1166
2b4c7e4d-b5d6-447d-ab38-0706a35c319f,558104716798,42540.68,2024-04-29T15:18:43,PHONE,BANCO SANTANDER S.A.,6079,90721501,CONTA_POUPANCA,PESSOA_FISICA,Maria Helena da Conceição,59700020118,Maria Helena da Conceição,1953-05-01,2023-03-15 00:33:47,INATIVO,2,827
185b49b6-a6e2-48e6-bd7b-b136f3521e6f,558104716798,26064.3,2025-05-18T20:02:11,PHONE,BANCO SANTANDER S.A.,6079,90721501,CONTA_POUPANCA,PESSOA_FISICA,Maria Helena da Conceição,59700020118,Maria Helena da Conceição,1953-05-01,2023-03-15 00:33:47,INATIVO,6,983
72e9ffb2-b604-4cb8-975e-8d7cb2e16a3b,558104716798,8666.73,2024-12-17T21:36:15,PHONE,BANCO SANTANDER S.A.,6079,90721501,CONTA_POUPANCA,PESSOA_FISICA,Maria Helena da Conceição,59700020118,Maria Helena da Conceição,1953-05-01,2023-03-15 00:33:47,INATIVO,0,453
879a39e0-5d2a-49b8-92da-04fc21d11120,558104716798,4230.17,2020-09-23T20:47:13,PHONE,BANCO SANTANDER S.A.,6079,90721501,CONTA_POUPANCA,PESSOA_FISICA,Maria Helena da Conceição,59700020118,Maria Helena da Conceição,1953-05-01,2023-03-15 00:33:47,INATIVO,0,815
36412973-668f-4f7f-9f00-9412a93a022b,11f98056-0d04-496b-9035-e728900252fd,12946.67,2024-02-29T02:47:26,EVP,BANCO INTER S.A.,3337,69422147,CONTA_CORRENTE,PESSOA_FISICA,Caroline Câmara,60638835097,Caroline Câmara,1966-10-05,1986-04-06 09:58:29,ATIVO,10,1033
39ea6302-d27c-4371-a15c-92952936259c,11f98056-0d04-496b-9035-e728900252fd,44339.43,2023-01-14T23:40:43,EVP,BANCO INTER S.A.,3337,69422147,CONTA_CORRENTE,PESSOA_FISICA,Caroline Câmara,60638835097,Caroline Câmara,1966-10-05,1986-04-06 09:58:29,ATIVO,8,400
775ec1e5-ff72-4ffb-98b7-158f9bce2b79,11f98056-0d04-496b-9035-e728900252fd,5358.66,2022-08-17T10:03:30,EVP,BANCO INTER S.A.,3337,69422147,CONTA_CORRENTE,PESSOA_FISICA,Caroline Câmara,60638835097,Caroline Câmara,1966-10-05,1986-04-06 09:58:29,ATIVO,0,845
3edc71a7-f269-4e52-b645-399c6e60f772,11f98056-0d04-496b-9035-e728900252fd,76671.96,2024-07-08T03:06:33,EVP,BANCO INTER S.A.,3337,69422147,CONTA_CORRENTE,PESSOA_FISICA,Caroline Câmara,60638835097,Caroline Câmara,1966-10-05,1986-04-06 09:58:29,ATIVO,0,1119
ee9f64c7-fdb5-407d-87e5-3f3584564c25,11f98056-0d04-496b-9035-e728900252fd,71648.05,2022-06-10T21:10:31,EVP,BANCO INTER S.A.,3337,69422147,CONTA_CORRENTE,PESSOA_FISICA,Caroline Câmara,60638835097,Caroline Câmara,1966-10-05,1986-04-06 09:58:29,ATIVO,8,76
eae8d8d7-d14b-42cb-90e2-40e9f309eb90,11f98056-0d04-496b-9035-e728900252fd,47905.47,2022-01-19T01:30:36,EVP,BANCO INTER S.A.,3337,69422147,CONTA_CORRENTE,PESSOA_FISICA,Caroline Câmara,60638835097,Caroline Câmara,1966-10-05,1986-04-06 09:58:29,ATIVO,0,493
667ae976-a02a-4ba1-8322-6093ce16c509,11f98056-0d04-496b-9035-e728900252fd,7736.23,2025-03-10T17:06:10,EVP,BANCO INTER S.A.,3337,69422147,CONTA_CORRENTE,PESSOA_FISICA,Caroline Câmara,60638835097,Caroline Câmara,1966-10-05,1986-04-06 09:58:29,ATIVO,0,989
d7a2bdd0-b043-4aca-913a-be917683c6f5,11f98056-0d04-496b-9035-e728900252fd,34132.53,2024-12-26T13:35:32,EVP,BANCO INTER S.A.,3337,69422147,CONTA_CORRENTE,PESSOA_FISICA,Caroline Câmara,60638835097,Caroline Câmara,1966-10-05,1986-04-06 09:58:29,ATIVO,8,926
4b74c4f1-19ca-4506-ac67-94a75dd24564,11f98056-0d04-496b-9035-e728900252fd,33368.79,2020-07-14T17:05:20,EVP,BANCO INTER S.A.,3337,69422147,CONTA_CORRENTE,PESSOA_FISICA,Caroline Câmara,60638835097,Caroline Câmara,1966-10-05,1986-04-06 09:58:29,ATIVO,6,1098
b3052d8e-f973-40bf-a61f-a67aa83ed46b,11f98056-0d04-496b-9035-e728900252fd,82606.55,2020-10-05T23:25:48,EVP,BANCO INTER S.A.,3337,69422147,CONTA_CORRENTE,PESSOA_FISICA,Caroline Câmara,60638835097,Caroline Câmara,1966-10-05,1986-04-06 09:58:29,ATIVO,9,54
9e35c73e-f192-43fb-944e-fa21b368cdfa,11f98056-0d04-496b-9035-e728900252fd,68098.68,2025-06-05T09:59:15,EVP,BANCO INTER S.A.,3337,69422147,CONTA_CORRENTE,PESSOA_FISICA,Caroline Câmara,60638835097,Caroline Câmara,1966-10-05,1986-04-06 09:58:29,ATIVO,0,840
df11b8f7-9d40-45f5-b73c-f03de8500712,11f98056-0d04-496b-9035-e728900252fd,86479.32,2024-02-28T07:57:59,EVP,BANCO INTER S.A.,3337,69422147,CONTA_CORRENTE,PESSOA_FISICA,Caroline Câmara,60638835097,Caroline Câmara,1966-10-05,1986-04-06 09:58:29,ATIVO,6,810
65149b88-2ccb-4ba4-94db-38fdfe288846,11f98056-0d04-496b-9035-e728900252fd,92217.0,2025-03-10T03:04:26,EVP,BANCO INTER S.A.,3337,69422147,CONTA_CORRENTE,PESSOA_FISICA,Caroline Câmara,60638835097,Caroline Câmara,1966-10-05,1986-04-06 09:58:29,ATIVO,6,77
8c03280f-5099-4014-a426-00bfc7ab1cdf,11f98056-0d04-496b-9035-e728900252fd,29457.77,2024-04-01T19:53:36,EVP,BANCO INTER S.A.,3337,69422147,CONTA_CORRENTE,PESSOA_FISICA,Caroline Câmara,60638835097,Caroline Câmara,1966-10-05,1986-04-06 09:58:29,ATIVO,0,490
1411aac4-c75c-4637-a226-37234b7f53ef,11f98056-0d04-496b-9035-e728900252fd,97286.17,2022-12-07T21:12:47,EVP,BANCO INTER S.A.,3337,69422147,CONTA_CORRENTE,PESSOA_FISICA,Caroline Câmara,60638835097,Caroline Câmara,1966-10-05,1986-04-06 09:58:29,ATIVO,0,72
347e83e3-54ee-4005-8d78-8869b681d03e,11f98056-0d04-496b-9035-e728900252fd,38692.91,2023-01-20T06:32:17,EVP,BANCO INTER S.A.,3337,69422147,CONTA_CORRENTE,PESSOA_FISICA,Caroline Câmara,60638835097,Caroline Câmara,1966-10-05,1986-04-06 09:58:29,ATIVO,0,71
126f2bac-e5db-4f82-bcf5-083ec7955f07,11f98056-0d04-496b-9035-e728900252fd,90337.74,2021-05-24T00:59:07,EVP,BANCO INTER S.A.,3337,69422147,CONTA_CORRENTE,PESSOA_FISICA,Caroline Câmara,60638835097,Caroline Câmara,1966-10-05,1986-04-06 09:58:29,ATIVO,0,943
8b1ab174-40c8-4a9e-a9c3-a7dfe7b3827c,11f98056-0d04-496b-9035-e728900252fd,91729.63,2023-04-01T22:07:15,EVP,BANCO INTER S.A.,3337,69422147,CONTA_CORRENTE,PESSOA_FISICA,Caroline Câmara,60638835097,Caroline Câmara,1966-10-05,1986-04-06 09:58:29,ATIVO,0,587
53816e57-bd66-432c-b8a2-70776bfb2fb7,11f98056-0d04-496b-9035-e728900252fd,21886.89,2024-09-22T03:40:10,EVP,BANCO INTER S.A.,3337,69422147,CONTA_CORRENTE,PESSOA_FISICA,Caroline Câmara,60638835097,Caroline Câmara,1966-10-05,1986-04-06 09:58:29,ATIVO,2,444
e89016c0-def3-467b-866a-6009b7fc7308,11f98056-0d04-496b-9035-e728900252fd,41036.73,2022-05-20T23:15:56,EVP,BANCO INTER S.A.,3337,69422147,CONTA_CORRENTE,PESSOA_FISICA,Caroline Câmara,60638835097,Caroline Câmara,1966-10-05,1986-04-06 09:58:29,ATIVO,5,487
1e316f04-2283-4f87-b540-d1295bf77da9,49198630474,39261.94,2024-07-27T10:36:34,CPF,BANCO INTER S.A.,7753,85223611,CONTA_POUPANCA,PESSOA_FISICA,Maria Cecília Martins,49198630474,Maria Cecília Martins,1951-02-10,2021-10-30 05:24:17,ATIVO,0,1181
da3852b4-25b1-49a2-b4b6-0308e67609af,49198630474,4755.84,2023-01-23T10:29:49,CPF,BANCO INTER S.A.,7753,85223611,CONTA_POUPANCA,PESSOA_FISICA,Maria Cecília Martins,49198630474,Maria Cecília Martins,1951-02-10,2021-10-30 05:24:17,ATIVO,7,893
2661c048-fdff-4ecb-9c5b-ee1f41ee142c,49198630474,64980.96,2022-08-04T03:41:36,CPF,BANCO INTER S.A.,7753,85223611,CONTA_POUPANCA,PESSOA_FISICA,Maria Cecília Martins,49198630474,Maria Cecília Martins,1951-02-10,2021-10-30 05:24:17,ATIVO,7,992
972d795d-df3c-4955-90ba-a4027c912064,49198630474,15146.01,2020-12-05T11:55:24,CPF,BANCO INTER S.A.,7753,85223611,CONTA_POUPANCA,PESSOA_FISICA,Maria Cecília Martins,49198630474,Maria Cecília Martins,1951-02-10,2021-10-30 05:24:17,ATIVO,10,852
