id,destinationKeyValue,amount,timestamp,key,key_type,institution,branch,account_number,account_type,owner_type,owner_name,cnpj,company_name,registration_date,status,status_date,share_capital,branch_type,common_transfers_client,all_transfers
1196a864-e625-4a59-a9f9-12b2f92cd2f2,58150554332905,94445.16,2021-08-06T02:54:39,58150554332905,CNPJ,BANCO ORIGINAL S.A.,5325,92793604,CONTA_CORRENTE,PESSOA_JURIDICA,da Rocha,58150554332905,da Rocha,2005-08-25,ATIVO,2025-06-08,1754035.62,MATRIZ,3,913
374f53a4-04b6-4522-a89b-dd95a577d438,58150554332905,13674.02,2023-08-03T11:50:20,58150554332905,CNPJ,BANCO ORIGINAL S.A.,5325,92793604,CONTA_CORRENTE,PESSOA_JURIDICA,da Rocha,58150554332905,da Rocha,2005-08-25,ATIVO,2025-06-08,1754035.62,MATRIZ,3,1013
f8531ba7-6659-4c05-89a3-973edd3850a5,58150554332905,75182.43,2020-11-02T17:35:00,58150554332905,CNPJ,BANCO ORIGINAL S.A.,5325,92793604,CONTA_CORRENTE,PESSOA_JURIDICA,da Rocha,58150554332905,da Rocha,2005-08-25,ATIVO,2025-06-08,1754035.62,MATRIZ,0,1158
6b6c9464-4e0a-4780-b1ef-b4278cc6323b,58150554332905,83873.59,2022-04-05T19:56:42,58150554332905,CNPJ,BANCO ORIGINAL S.A.,5325,92793604,CONTA_CORRENTE,PESSOA_JURIDICA,da Rocha,58150554332905,da Rocha,2005-08-25,ATIVO,2025-06-08,1754035.62,MATRIZ,1,487
16f81bcc-fca6-4ecb-a0dc-7ace344cc6cd,58150554332905,6509.94,2021-07-13T03:57:28,58150554332905,CNPJ,BANCO ORIGINAL S.A.,5325,92793604,CONTA_CORRENTE,PESSOA_JURIDICA,da Rocha,58150554332905,da Rocha,2005-08-25,ATIVO,2025-06-08,1754035.62,MATRIZ,2,1116
745c79a5-3b17-4de7-bc28-0eee6b37f76e,58150554332905,21373.98,2025-01-08T14:54:00,58150554332905,CNPJ,BANCO ORIGINAL S.A.,5325,92793604,CONTA_CORRENTE,PESSOA_JURIDICA,da Rocha,58150554332905,da Rocha,2005-08-25,ATIVO,2025-06-08,1754035.62,MATRIZ,9,1018
3248718d-914a-48f4-b7ef-ec11f9b2b18d,58150554332905,98076.94,2020-09-13T12:34:36,58150554332905,CNPJ,BANCO ORIGINAL S.A.,5325,92793604,CONTA_CORRENTE,PESSOA_JURIDICA,da Rocha,58150554332905,da Rocha,2005-08-25,ATIVO,2025-06-08,1754035.62,MATRIZ,0,1153
0ca31cdb-d289-4b95-971d-a08971118835,58150554332905,66451.43,2021-05-08T01:12:53,58150554332905,CNPJ,BANCO ORIGINAL S.A.,5325,92793604,CONTA_CORRENTE,PESSOA_JURIDICA,da Rocha,58150554332905,da Rocha,2005-08-25,ATIVO,2025-06-08,1754035.62,MATRIZ,0,88
276df216-7ec0-4890-97ba-d17ed42b3f45,58150554332905,20874.09,2021-01-11T05:05:59,58150554332905,CNPJ,BANCO ORIGINAL S.A.,5325,92793604,CONTA_CORRENTE,PESSOA_JURIDICA,da Rocha,58150554332905,da Rocha,2005-08-25,ATIVO,2025-06-08,1754035.62,MATRIZ,1,34
a58cc3ea-40d1-4aad-8dde-4f00df1c3527,58150554332905,24663.38,2022-11-20T07:30:35,58150554332905,CNPJ,BANCO ORIGINAL S.A.,5325,92793604,CONTA_CORRENTE,PESSOA_JURIDICA,da Rocha,58150554332905,da Rocha,2005-08-25,ATIVO,2025-06-08,1754035.62,MATRIZ,2,22
450588ac-2a5e-4ab7-a433-dfce5d10e4c3,14391370619403,45053.31,2020-12-29T22:56:18,14391370619403,CNPJ,BANCO INTER S.A.,1754,76366764,CONTA_CORRENTE,PESSOA_JURIDICA,Pires Ltda.,14391370619403,Pires Ltda.,1990-04-07,ATIVO,2024-07-14,5727745.33,MATRIZ,0,834
8aab8166-26e4-40ce-8aa0-32bad5341241,14391370619403,8898.46,2024-06-16T10:50:28,14391370619403,CNPJ,BANCO INTER S.A.,1754,76366764,CONTA_CORRENTE,PESSOA_JURIDICA,Pires Ltda.,14391370619403,Pires Ltda.,1990-04-07,ATIVO,2024-07-14,5727745.33,MATRIZ,7,455
b57ef5df-3663-41b4-96e9-c46ba7391c69,14391370619403,64832.5,2022-04-03T20:09:50,14391370619403,CNPJ,BANCO INTER S.A.,1754,76366764,CONTA_CORRENTE,PESSOA_JURIDICA,Pires Ltda.,14391370619403,Pires Ltda.,1990-04-07,ATIVO,2024-07-14,5727745.33,MATRIZ,9,413
1e6c791e-3cef-4ddc-9095-30b6bd0c9816,14391370619403,26563.22,2022-10-24T23:17:14,14391370619403,CNPJ,BANCO INTER S.A.,1754,76366764,CONTA_CORRENTE,PESSOA_JURIDICA,Pires Ltda.,14391370619403,Pires Ltda.,1990-04-07,ATIVO,2024-07-14,5727745.33,MATRIZ,3,1090
2be61ad9-603c-4aa4-b6bb-0b50129b16be,14391370619403,51441.25,2023-05-28T07:53:14,14391370619403,CNPJ,BANCO INTER S.A.,1754,76366764,CONTA_CORRENTE,PESSOA_JURIDICA,Pires Ltda.,14391370619403,Pires Ltda.,1990-04-07,ATIVO,2024-07-14,5727745.33,MATRIZ,0,508
de5b520f-d1a6-48da-aa05-c193863e101b,14391370619403,92750.4,2024-11-16T10:20:54,14391370619403,CNPJ,BANCO INTER S.A.,1754,76366764,CONTA_CORRENTE,PESSOA_JURIDICA,Pires Ltda.,14391370619403,Pires Ltda.,1990-04-07,ATIVO,2024-07-14,5727745.33,MATRIZ,0,64
bdc7b711-3bf4-4383-b1a1-ce38782dcba5,14391370619403,85996.76,2024-09-23T17:04:30,14391370619403,CNPJ,BANCO INTER S.A.,1754,76366764,CONTA_CORRENTE,PESSOA_JURIDICA,Pires Ltda.,14391370619403,Pires Ltda.,1990-04-07,ATIVO,2024-07-14,5727745.33,MATRIZ,3,804
59ad819b-4e45-4bf2-baa2-4acbb3f09c29,14391370619403,21402.07,2024-04-09T14:19:35,14391370619403,CNPJ,BANCO INTER S.A.,1754,76366764,CONTA_CORRENTE,PESSOA_JURIDICA,Pires Ltda.,14391370619403,Pires Ltda.,1990-04-07,ATIVO,2024-07-14,5727745.33,MATRIZ,9,1123
4c826e22-ca18-479e-80f1-aaaa1c9bb694,14391370619403,88960.55,2021-02-23T15:09:53,14391370619403,CNPJ,BANCO INTER S.A.,1754,76366764,CONTA_CORRENTE,PESSOA_JURIDICA,Pires Ltda.,14391370619403,Pires Ltda.,1990-04-07,ATIVO,2024-07-14,5727745.33,MATRIZ,6,28
a3df5cd7-2efa-4902-afce-c81268cbe91e,14391370619403,2799.8,2020-06-15T10:05:31,14391370619403,CNPJ,BANCO INTER S.A.,1754,76366764,CONTA_CORRENTE,PESSOA_JURIDICA,Pires Ltda.,14391370619403,Pires Ltda.,1990-04-07,ATIVO,2024-07-14,5727745.33,MATRIZ,0,939
2f69ee49-39e1-41e1-8865-e220452892e1,14391370619403,89197.51,2021-12-21T04:56:02,14391370619403,CNPJ,BANCO INTER S.A.,1754,76366764,CONTA_CORRENTE,PESSOA_JURIDICA,Pires Ltda.,14391370619403,Pires Ltda.,1990-04-07,ATIVO,2024-07-14,5727745.33,MATRIZ,0,1145
989b718c-a5ee-4dad-be3b-653f9211499e,14391370619403,1227.46,2021-08-25T22:49:03,14391370619403,CNPJ,BANCO INTER S.A.,1754,76366764,CONTA_CORRENTE,PESSOA_JURIDICA,Pires Ltda.,14391370619403,Pires Ltda.,1990-04-07,ATIVO,2024-07-14,5727745.33,MATRIZ,8,869
099db5f1-f9fe-45c0-b833-57f0227197b7,14391370619403,40360.46,2022-05-22T14:45:25,14391370619403,CNPJ,BANCO INTER S.A.,1754,76366764,CONTA_CORRENTE,PESSOA_JURIDICA,Pires Ltda.,14391370619403,Pires Ltda.,1990-04-07,ATIVO,2024-07-14,5727745.33,MATRIZ,3,17
d068aacc-b046-44c0-8f23-ad79d3f17d28,14391370619403,80130.14,2024-09-25T09:37:05,14391370619403,CNPJ,BANCO INTER S.A.,1754,76366764,CONTA_CORRENTE,PESSOA_JURIDICA,Pires Ltda.,14391370619403,Pires Ltda.,1990-04-07,ATIVO,2024-07-14,5727745.33,MATRIZ,0,957
394d7f2d-f004-43a4-9618-ed305e9cd466,14391370619403,11774.51,2024-01-20T23:19:21,14391370619403,CNPJ,BANCO INTER S.A.,1754,76366764,CONTA_CORRENTE,PESSOA_JURIDICA,Pires Ltda.,14391370619403,Pires Ltda.,1990-04-07,ATIVO,2024-07-14,5727745.33,MATRIZ,9,571
12434b0c-986f-47a0-997b-a7e21833028d,14391370619403,74848.17,2025-06-05T20:19:52,14391370619403,CNPJ,BANCO INTER S.A.,1754,76366764,CONTA_CORRENTE,PESSOA_JURIDICA,Pires Ltda.,14391370619403,Pires Ltda.,1990-04-07,ATIVO,2024-07-14,5727745.33,MATRIZ,3,586
2e46cd74-76b0-476d-ac94-23f39e981016,14391370619403,61349.63,2022-04-12T09:23:58,14391370619403,CNPJ,BANCO INTER S.A.,1754,76366764,CONTA_CORRENTE,PESSOA_JURIDICA,Pires Ltda.,14391370619403,Pires Ltda.,1990-04-07,ATIVO,2024-07-14,5727745.33,MATRIZ,0,868
a55c19a8-51ee-4319-b3ab-01af072b7490,14391370619403,15203.3,2022-12-01T09:47:34,14391370619403,CNPJ,BANCO INTER S.A.,1754,76366764,CONTA_CORRENTE,PESSOA_JURIDICA,Pires Ltda.,14391370619403,Pires Ltda.,1990-04-07,ATIVO,2024-07-14,5727745.33,MATRIZ,0,1069
560e3b62-218c-4fb3-8a5b-a72d827a31c1,14391370619403,24427.17,2023-09-04T05:41:49,14391370619403,CNPJ,BANCO INTER S.A.,1754,76366764,CONTA_CORRENTE,PESSOA_JURIDICA,Pires Ltda.,14391370619403,Pires Ltda.,1990-04-07,ATIVO,2024-07-14,5727745.33,MATRIZ,1,455
a3c8f479-5f9d-42a6-a6b2-ff49bb6370b8,14391370619403,16485.62,2022-09-16T07:51:58,14391370619403,CNPJ,BANCO INTER S.A.,1754,76366764,CONTA_CORRENTE,PESSOA_JURIDICA,Pires Ltda.,14391370619403,Pires Ltda.,1990-04-07,ATIVO,2024-07-14,5727745.33,MATRIZ,0,963
b53c6747-d916-4ce5-8712-b96297d84b7a,51332102901290,30889.86,2025-01-24T15:49:25,51332102901290,CNPJ,NUBANK,6911,99722434,CONTA_CORRENTE,PESSOA_JURIDICA,Jesus,51332102901290,Jesus,2011-10-01,INATIVO,2025-04-27,2938592.85,FILIAL,6,68
0fb7ff08-783e-456e-b8ed-225f18738801,51332102901290,61228.8,2022-07-03T12:05:03,51332102901290,CNPJ,NUBANK,6911,99722434,CONTA_CORRENTE,PESSOA_JURIDICA,Jesus,51332102901290,Jesus,2011-10-01,INATIVO,2025-04-27,2938592.85,FILIAL,3,800
e1555302-7078-4290-a38d-4b340e68e5cb,51332102901290,55918.65,2021-12-24T07:11:29,51332102901290,CNPJ,NUBANK,6911,99722434,CONTA_CORRENTE,PESSOA_JURIDICA,Jesus,51332102901290,Jesus,2011-10-01,INATIVO,2025-04-27,2938592.85,FILIAL,0,1107
ee0466b7-0c86-45bb-a11d-fa159163c309,51332102901290,315.21,2023-05-05T12:21:02,51332102901290,CNPJ,NUBANK,6911,99722434,CONTA_CORRENTE,PESSOA_JURIDICA,Jesus,51332102901290,Jesus,2011-10-01,INATIVO,2025-04-27,2938592.85,FILIAL,0,848
3aa286e8-daa2-4d25-9634-1d9362a5134e,51332102901290,945.74,2021-09-16T15:59:51,51332102901290,CNPJ,NUBANK,6911,99722434,CONTA_CORRENTE,PESSOA_JURIDICA,Jesus,51332102901290,Jesus,2011-10-01,INATIVO,2025-04-27,2938592.85,FILIAL,10,531
4adf8e4d-3c8c-465a-9508-074037b9ddc4,51332102901290,99373.36,2023-04-09T15:49:10,51332102901290,CNPJ,NUBANK,6911,99722434,CONTA_CORRENTE,PESSOA_JURIDICA,Jesus,51332102901290,Jesus,2011-10-01,INATIVO,2025-04-27,2938592.85,FILIAL,4,100
c67e613e-2c9e-4de7-b887-e81221fefaac,51332102901290,65748.62,2023-08-29T05:15:55,51332102901290,CNPJ,NUBANK,6911,99722434,CONTA_CORRENTE,PESSOA_JURIDICA,Jesus,51332102901290,Jesus,2011-10-01,INATIVO,2025-04-27,2938592.85,FILIAL,0,1026
7bc7acf7-3ced-4602-8667-c045ef0cab08,51332102901290,72182.85,2020-10-14T17:21:39,51332102901290,CNPJ,NUBANK,6911,99722434,CONTA_CORRENTE,PESSOA_JURIDICA,Jesus,51332102901290,Jesus,2011-10-01,INATIVO,2025-04-27,2938592.85,FILIAL,0,873
3bca8120-a931-4b5b-b496-69e7dea1c330,51332102901290,70499.39,2024-08-05T00:54:09,51332102901290,CNPJ,NUBANK,6911,99722434,CONTA_CORRENTE,PESSOA_JURIDICA,Jesus,51332102901290,Jesus,2011-10-01,INATIVO,2025-04-27,2938592.85,FILIAL,0,1
731dc2fb-0b83-4b4d-a613-4ce97f2de15a,51332102901290,38359.88,2021-01-04T12:08:44,51332102901290,CNPJ,NUBANK,6911,99722434,CONTA_CORRENTE,PESSOA_JURIDICA,Jesus,51332102901290,Jesus,2011-10-01,INATIVO,2025-04-27,2938592.85,FILIAL,7,429
d3e41697-c9e5-4d1e-bcc6-fca2f3d8cd57,51332102901290,58145.0,2022-11-11T19:41:17,51332102901290,CNPJ,NUBANK,6911,99722434,CONTA_CORRENTE,PESSOA_JURIDICA,Jesus,51332102901290,Jesus,2011-10-01,INATIVO,2025-04-27,2938592.85,FILIAL,0,914
1ec3542b-fd86-4129-96c5-4b01d8218915,51332102901290,23807.68,2020-06-26T05:17:14,51332102901290,CNPJ,NUBANK,6911,99722434,CONTA_CORRENTE,PESSOA_JURIDICA,Jesus,51332102901290,Jesus,2011-10-01,INATIVO,2025-04-27,2938592.85,FILIAL,0,1139
2d93a212-1da4-42f0-aeef-f45713049ec4,51332102901290,40072.47,2022-11-20T09:53:24,51332102901290,CNPJ,NUBANK,6911,99722434,CONTA_CORRENTE,PESSOA_JURIDICA,Jesus,51332102901290,Jesus,2011-10-01,INATIVO,2025-04-27,2938592.85,FILIAL,0,1162
1377f45e-91b7-4545-9288-dd5728130881,51332102901290,71183.79,2023-11-22T19:16:02,51332102901290,CNPJ,NUBANK,6911,99722434,CONTA_CORRENTE,PESSOA_JURIDICA,Jesus,51332102901290,Jesus,2011-10-01,INATIVO,2025-04-27,2938592.85,FILIAL,0,1082
b7199fc7-e3bc-4c70-8d44-97554c6353b0,51332102901290,7957.05,2023-05-13T22:09:17,51332102901290,CNPJ,NUBANK,6911,99722434,CONTA_CORRENTE,PESSOA_JURIDICA,Jesus,51332102901290,Jesus,2011-10-01,INATIVO,2025-04-27,2938592.85,FILIAL,4,429
310314dc-211e-4753-b37b-f72c8d192969,51332102901290,85805.04,2023-06-11T21:10:30,51332102901290,CNPJ,NUBANK,6911,99722434,CONTA_CORRENTE,PESSOA_JURIDICA,Jesus,51332102901290,Jesus,2011-10-01,INATIVO,2025-04-27,2938592.85,FILIAL,0,967
b15ebe56-3bfa-4bb9-a5a2-3f7cc5b4a072,51332102901290,27372.81,2022-10-21T03:37:45,51332102901290,CNPJ,NUBANK,6911,99722434,CONTA_CORRENTE,PESSOA_JURIDICA,Jesus,51332102901290,Jesus,2011-10-01,INATIVO,2025-04-27,2938592.85,FILIAL,3,98
0ba3bf9a-e6c3-4f1d-935e-4bf46ee096a9,51332102901290,88932.59,2021-04-05T06:09:40,51332102901290,CNPJ,NUBANK,6911,99722434,CONTA_CORRENTE,PESSOA_JURIDICA,Jesus,51332102901290,Jesus,2011-10-01,INATIVO,2025-04-27,2938592.85,FILIAL,8,556
15190e20-cced-4b61-ae77-382ff0a73f18,51332102901290,13131.37,2023-07-25T22:05:10,51332102901290,CNPJ,NUBANK,6911,99722434,CONTA_CORRENTE,PESSOA_JURIDICA,Jesus,51332102901290,Jesus,2011-10-01,INATIVO,2025-04-27,2938592.85,FILIAL,8,32
0caef8bb-8e5a-4a1b-9798-46415317a445,51332102901290,5413.3,2020-09-12T17:48:33,51332102901290,CNPJ,NUBANK,6911,99722434,CONTA_CORRENTE,PESSOA_JURIDICA,Jesus,51332102901290,Jesus,2011-10-01,INATIVO,2025-04-27,2938592.85,FILIAL,0,1007
b667ff16-4e75-40be-bd27-8d6925549a13,68476638753666,91716.84,2024-01-19T03:47:32,68476638753666,CNPJ,NUBANK,2838,78045762,CONTA_POUPANCA,PESSOA_JURIDICA,Melo,68476638753666,Melo,1978-01-17,INATIVO,2024-09-25,8526744.92,MATRIZ,0,1162
517380c5-7c7e-48f5-9874-028f16dbf81a,68476638753666,87016.56,2023-06-16T08:46:36,68476638753666,CNPJ,NUBANK,2838,78045762,CONTA_POUPANCA,PESSOA_JURIDICA,Melo,68476638753666,Melo,1978-01-17,INATIVO,2024-09-25,8526744.92,MATRIZ,0,524
e8a0c23c-3310-43f9-a81e-3f3c089afb27,68476638753666,66469.21,2023-04-12T20:57:47,68476638753666,CNPJ,NUBANK,2838,78045762,CONTA_POUPANCA,PESSOA_JURIDICA,Melo,68476638753666,Melo,1978-01-17,INATIVO,2024-09-25,8526744.92,MATRIZ,2,455
1eb1dfad-fad6-4e40-a6f1-f89dee063566,68476638753666,77600.54,2021-10-01T16:46:38,68476638753666,CNPJ,NUBANK,2838,78045762,CONTA_POUPANCA,PESSOA_JURIDICA,Melo,68476638753666,Melo,1978-01-17,INATIVO,2024-09-25,8526744.92,MATRIZ,1,879
0a243f2b-edeb-4026-b0ef-049a062de456,68476638753666,3965.61,2024-10-22T22:30:42,68476638753666,CNPJ,NUBANK,2838,78045762,CONTA_POUPANCA,PESSOA_JURIDICA,Melo,68476638753666,Melo,1978-01-17,INATIVO,2024-09-25,8526744.92,MATRIZ,8,68
636c0e64-9f77-45d9-9ef7-5b27be2324b6,68476638753666,24980.92,2024-07-09T09:53:35,68476638753666,CNPJ,NUBANK,2838,78045762,CONTA_POUPANCA,PESSOA_JURIDICA,Melo,68476638753666,Melo,1978-01-17,INATIVO,2024-09-25,8526744.92,MATRIZ,10,45
36e5304a-bd10-4974-a8e7-e0356681a388,68476638753666,33653.6,2023-05-06T18:46:52,68476638753666,CNPJ,NUBANK,2838,78045762,CONTA_POUPANCA,PESSOA_JURIDICA,Melo,68476638753666,Melo,1978-01-17,INATIVO,2024-09-25,8526744.92,MATRIZ,3,537
ef402384-1abd-49e2-824a-08e210f630f8,68476638753666,25688.58,2022-10-17T11:20:04,68476638753666,CNPJ,NUBANK,2838,78045762,CONTA_POUPANCA,PESSOA_JURIDICA,Melo,68476638753666,Melo,1978-01-17,INATIVO,2024-09-25,8526744.92,MATRIZ,4,547
7854198f-2b68-4977-b278-c65748929aeb,68476638753666,26095.33,2021-07-13T23:45:19,68476638753666,CNPJ,NUBANK,2838,78045762,CONTA_POUPANCA,PESSOA_JURIDICA,Melo,68476638753666,Melo,1978-01-17,INATIVO,2024-09-25,8526744.92,MATRIZ,5,56
bf1fd323-2024-45e3-b660-d3fa5095f8fb,68476638753666,99447.1,2021-01-07T18:15:23,68476638753666,CNPJ,NUBANK,2838,78045762,CONTA_POUPANCA,PESSOA_JURIDICA,Melo,68476638753666,Melo,1978-01-17,INATIVO,2024-09-25,8526744.92,MATRIZ,3,99
8245537b-892c-43d9-a7e2-61ca6dcf9ad8,68476638753666,1516.81,2023-03-15T21:26:27,68476638753666,CNPJ,NUBANK,2838,78045762,CONTA_POUPANCA,PESSOA_JURIDICA,Melo,68476638753666,Melo,1978-01-17,INATIVO,2024-09-25,8526744.92,MATRIZ,9,1150
4b9423f0-ec4f-4088-b93f-cf9f72b24d45,68476638753666,87860.94,2023-11-16T18:56:20,68476638753666,CNPJ,NUBANK,2838,78045762,CONTA_POUPANCA,PESSOA_JURIDICA,Melo,68476638753666,Melo,1978-01-17,INATIVO,2024-09-25,8526744.92,MATRIZ,0,1034
a52a66d8-83ba-47b2-b09e-63c428dccae0,68476638753666,85265.74,2024-08-27T23:45:38,68476638753666,CNPJ,NUBANK,2838,78045762,CONTA_POUPANCA,PESSOA_JURIDICA,Melo,68476638753666,Melo,1978-01-17,INATIVO,2024-09-25,8526744.92,MATRIZ,6,986
548f0058-0de4-4060-abee-9fb691e4aea4,68476638753666,69011.29,2021-12-23T19:25:12,68476638753666,CNPJ,NUBANK,2838,78045762,CONTA_POUPANCA,PESSOA_JURIDICA,Melo,68476638753666,Melo,1978-01-17,INATIVO,2024-09-25,8526744.92,MATRIZ,10,835
d009d1f4-22e5-4d10-ad53-c131c2836aa6,68476638753666,72131.46,2020-06-29T21:43:06,68476638753666,CNPJ,NUBANK,2838,78045762,CONTA_POUPANCA,PESSOA_JURIDICA,Melo,68476638753666,Melo,1978-01-17,INATIVO,2024-09-25,8526744.92,MATRIZ,0,79
eb646488-5b4a-4d0a-822c-46002347b328,68476638753666,93617.17,2025-02-02T06:49:06,68476638753666,CNPJ,NUBANK,2838,78045762,CONTA_POUPANCA,PESSOA_JURIDICA,Melo,68476638753666,Melo,1978-01-17,INATIVO,2024-09-25,8526744.92,MATRIZ,10,40
3e552f45-5433-4ef7-b253-2b6cc840ac5f,68476638753666,62805.09,2024-04-22T15:52:39,68476638753666,CNPJ,NUBANK,2838,78045762,CONTA_POUPANCA,PESSOA_JURIDICA,Melo,68476638753666,Melo,1978-01-17,INATIVO,2024-09-25,8526744.92,MATRIZ,8,922
4680ae34-aeba-4499-a0ce-cdd96b2069b3,68476638753666,62740.51,2022-10-20T06:58:58,68476638753666,CNPJ,NUBANK,2838,78045762,CONTA_POUPANCA,PESSOA_JURIDICA,Melo,68476638753666,Melo,1978-01-17,INATIVO,2024-09-25,8526744.92,MATRIZ,7,997
fba2901b-686f-4013-a30c-9540e3472a6f,68476638753666,99454.05,2022-11-20T03:58:57,68476638753666,CNPJ,NUBANK,2838,78045762,CONTA_POUPANCA,PESSOA_JURIDICA,Melo,68476638753666,Melo,1978-01-17,INATIVO,2024-09-25,8526744.92,MATRIZ,1,417
5c6a06f7-a112-44b4-b588-e90e3af8b6e3,68476638753666,71284.09,2022-11-24T08:05:12,68476638753666,CNPJ,NUBANK,2838,78045762,CONTA_POUPANCA,PESSOA_JURIDICA,Melo,68476638753666,Melo,1978-01-17,INATIVO,2024-09-25,8526744.92,MATRIZ,1,83
3c04ad6e-20c5-4b8d-9bda-38fbd3318928,47056417029464,38937.46,2023-12-18T18:43:37,47056417029464,CNPJ,BANCO ORIGINAL S.A.,6458,80469087,CONTA_CORRENTE,PESSOA_JURIDICA,da Luz,47056417029464,da Luz,1981-07-06,ATIVO,2025-04-25,7789558.68,MATRIZ,8,475
9b227874-be57-4f02-8cd8-4a2b56023e25,47056417029464,37707.82,2024-09-16T16:52:11,47056417029464,CNPJ,BANCO ORIGINAL S.A.,6458,80469087,CONTA_CORRENTE,PESSOA_JURIDICA,da Luz,47056417029464,da Luz,1981-07-06,ATIVO,2025-04-25,7789558.68,MATRIZ,6,505
cfbb3616-090d-4939-8ef2-067ff26c0e22,47056417029464,25149.52,2021-07-04T11:31:06,47056417029464,CNPJ,BANCO ORIGINAL S.A.,6458,80469087,CONTA_CORRENTE,PESSOA_JURIDICA,da Luz,47056417029464,da Luz,1981-07-06,ATIVO,2025-04-25,7789558.68,MATRIZ,0,56
9d59340b-f107-4acb-9fea-d27af75b01c7,47056417029464,30607.15,2021-01-30T05:43:44,47056417029464,CNPJ,BANCO ORIGINAL S.A.,6458,80469087,CONTA_CORRENTE,PESSOA_JURIDICA,da Luz,47056417029464,da Luz,1981-07-06,ATIVO,2025-04-25,7789558.68,MATRIZ,0,418
375776a8-91ec-4467-b277-6e53156e80ca,47056417029464,60778.22,2023-09-05T08:25:29,47056417029464,CNPJ,BANCO ORIGINAL S.A.,6458,80469087,CONTA_CORRENTE,PESSOA_JURIDICA,da Luz,47056417029464,da Luz,1981-07-06,ATIVO,2025-04-25,7789558.68,MATRIZ,0,965
d2e1ee63-ba7f-40b0-8ad3-4ea40b1f308e,47056417029464,42437.7,2021-11-15T22:44:30,47056417029464,CNPJ,BANCO ORIGINAL S.A.,6458,80469087,CONTA_CORRENTE,PESSOA_JURIDICA,da Luz,47056417029464,da Luz,1981-07-06,ATIVO,2025-04-25,7789558.68,MATRIZ,8,914
